Creighton University	creighton.edu	Omaha	NE
Chadron State College	csc.edu	Chadron	NE
Concordia University Nebraska	cune.edu	Seward	NE
Joseph's College	josephscollege.edu	(multiple locations)	NE
Little Priest Tribal College	littlepriest.edu	Winnebago	NE
Mid-Plains Community College	mpcc.edu	North Platte	NE
University of Nebraska	nebraska.edu	Lincoln	NE
Northeast Community College	northeast.edu	Norfolk	NE
Union College	ucollege.edu	Lincoln	NE
University of Nebraska at Kearney	unk.edu	Kearney	NE
University of Nebraska at Lincoln	unl.edu	Lincoln	NE
University of Nebraska Medical Center	unmc.edu	Omaha	NE
University of Nebraska Omaha	unomaha.edu	Omaha	NE
Wayne State College	wsc.edu	Wayne	NE
Saint Anselm College	anselm.edu	Manchester	NH
Antioch University New England	antiochne.edu	Keene	NH
Community College System of New Hampshire	ccsnh.edu	(multiple locations)	NH
Colby Sawyer College	colby-sawyer.edu	New London	NH
Dartmouth College	dartmouth.edu	Hanover	NH
Phillips Exeter Academy	exeter.edu	Exeter	NH
Granite State College	granite.edu	Concord	NH
Keene State College	keene.edu	Keene	NH
Manchester Community College	mccnh.edu	Manchester	NH
Mount Washington College	mountwashington.edu	(multiple locations)	NH
Nashua Community College	nashuacc.edu	Nashua	NH
New England College	nec.edu	Henniker	NH
NHTI Concord's Community College	nhti.edu	Concord	NH
Plymouth State University	plymouth.edu	Plymouth	NH
Rivier University	rivier.edu	Nashua	NH
Southern New Hampshire University	snhu.edu	Manchester	NH
University of New Hampshire	unh.edu	Durham	NH
White Mountains Community College	wmcc.edu	Berlin	NH
Atlantic Cape Community College	atlantic.edu	(multiple locations)	NJ
Burlington County College	bcc.edu	Pemberton	NJ
Bergen Community College	bergen.edu	Paramus	NJ
Brookdale Community College	brookdalecc.edu	Lincroft	NJ
Centenary College of New Jersey	centenarycollege.edu	Hackettstown	NJ
Drew University	drew.edu	Madison	NJ
Eastwick College	eastwickcollege.edu	Ramsey	NJ
Fairleigh Dickinson University	fdu.edu	Hackensack	NJ
Felician College	felician.edu	Lodi	NJ
Fortis Institute	fortis.edu	Lawrence Township	NJ
Georgian Court University	georgian.edu	Lakewood	NJ
Kean University	kean.edu	Union	NJ
Mercer County Community College	mccc.edu	West Windsor	NJ
Middlesex County College	middlesexcc.edu	Edison	NJ
Monmouth University	monmouth.edu	West Long Branch	NJ
Montclair State University	montclair.edu	Montclair	NJ
New Jersey City University	njcu.edu	Jersey City	NJ
New Jersey Institute of Technology	njit.edu	Newark	NJ
Ocean County College	ocean.edu	Toms River	NJ
Princeton University	princeton.edu	Princeton	NJ
Princeton Theological Seminary	ptsem.edu	Princeton	NJ
Ramapo College of New Jersey	ramapo.edu	Mahwah	NJ
Raritan Valley Community College	raritanval.edu	Branchburg	NJ
Rider University	rider.edu	Lawrenceville	NJ
Rowan University	rowan.edu	Glassboro	NJ
Rutgers University	rutgers.edu	Piscataway Township	NJ
Seton Hall University	shu.edu	South Orange	NJ
Stenotech Career Institute	stenotech.edu	Piscataway Township	NJ
Stevens Institute of Technology	stevens.edu	Hoboken	NJ
Stockton College	stockton.edu	Galloway	NJ
Sussex County Community College	sussex.edu	Newton	NJ
The College of New Jersey	tcnj.edu	Ewing	NJ
Thomas Edison State College	tesc.edu	Trenton	NJ
William Paterson University	wpunj.edu	Wayne	NJ
County College of Morris	ccm.edu	Randolph	NJ
Camden County College	camdencc.edu	(multiple locations)	NJ
Passaic County Community College	pccc.edu	Paterson	NJ
Ross University	rossu.edu	North Brunswick	NJ
Central New Mexico	cnm.edu	Albuquerque	NM
Eastern New Mexico University	enmu.edu	Portales	NM
New Mexico Highlands University	nmhu.edu	Las Vegas	NM
New Mexico State University	nmsu.edu	Las Cruces	NM
New Mexico State University Alamogordo	nmsua.edu	Alamogordo	NM
New Mexico Institute of Mining and Technology	nmt.edu	Socorro	NM
Northern New Mexico College	nnmc.edu	(multiple locations)	NM
San Juan College	sanjuancollege.edu	Farmington	NM
Southwestern College	swc.edu	Santa Fe	NM
Univeristy of New Mexico	unm.edu	Albuquerque	NM
University of the Southwest	usw.edu	Hobbs	NM
College of Southern Nevada	csn.edu	Henderson	NV
Great Basin College	gbcnv.edu	Elko	NV
Pima Medical Institute	pmi.edu	Las Vegas	NV
Sierra Nevada College	sierranevada.edu	Incline Village	NV
Truckee Meadows Community College	tmcc.edu	Reno	NV
University of Nevada Las Vegas	unlv.edu	Las Vegas	NV
University of Nevada Reno	unr.edu	Reno	NV
Western Nevada College	wnc.edu	Carson City	NV
Adelphi University	adelphi.edu	Garden City	NY
University at Albany	albany.edu	Albany	NY
Alfred University	alfred.edu	Alfred	NY
The American Musical and Dramatic Academy	amda.edu	New York	NY
ASA College	asa.edu	New York	NY
Bard College	bard.edu	Annandale-on-Hudson	NY
Barnard College	barnard.edu	New York	NY
Binghamton University	binghamton.edu	Binghamton	NY
The College at Brockport	brockport.edu	Brockport	NY
University at Buffalo	buffalo.edu	Buffalo	NY
Buffalo State University	buffalostate.edu	Buffalo	NY
Cazenovia College	cazenovia.edu	Cazenovia	NY
Clarkson University	clarkson.edu	Potsdam	NY
Clinton Community College	clinton.edu	Plattsburgh	NY
The College of New Rochelle	cnr.edu	New Rochelle	NY
Cobleskill University	cobleskill.edu	Cobleskill	NY
Colgate University	colgate.edu	Hamilton	NY
Columbia University	columbia.edu	New York	NY
Concordia College New York	concordia-ny.edu	Bronxville	NY
The Cooper Union	cooper.edu	New York	NY
Cornell University	cornell.edu	Ithaca	NY
Cortland College	cortland.edu	Cortland	NY
The City University of New York	cuny.edu	New York	NY
The College of Westchester	cw.edu	White Plains	NY
Daemen College	daemen.edu	Amherst	NY
Dominican College	dc.edu	Orangeburg	NY
Delhi State University of New York	delhi.edu	Delhi	NY
Dowling College	dowling.edu	Long Island	NY
D'Youville College	dyc.edu	Buffalo	NY
Erie Community College State University of New York	ecc.edu	Orchard Park	NY
Elim Bible Institute	elim.edu	Lima	NY
Elmira College	elmira.edu	Elmira	NY
Empire State College	esc.edu	Saratoga Springs	NY
College of Environmental Science and Forestry	esf.edu	Syracuse	NY
Farmingdale State College	farmingdale.edu	Farmingdale	NY
Fashion Institute of Technology	fitnyc.edu	New York	NY
Finger Lakes Community College	flcc.edu	Canandaigua	NY
Fordham University	fordham.edu	Bronx	NY
Fredonia University	fredonia.edu	Fredonia	NY
Five Towns College	ftc.edu	Long Island	NY
Geneseo University	geneseo.edu	Geneseo	NY
Globe Institute of Technology	globe.edu	New York	NY
The General Theological Seminary	gts.edu	New York	NY
Hamilton College	hamilton.edu	Clinton	NY
Hartwick College	hartwick.edu	Oneonta	NY
Herkimer College	herkimer.edu	Herkimer	NY
Hofstra University	hofstra.edu	Hempstead	NY
Hudson Valley Community College	hvcc.edu	Troy	NY
Hobart and William Smith Colleges	hws.edu	Geneva	NY
Institute of Design and Construction	idc.edu	Brooklyn	NY
Iona College	iona.edu	New Rochelle	NY
Ithaca College	ithaca.edu	Ithaca	NY
The Jewish Theological Seminary	jtsa.edu	New York	NY
The Juilliard School	juilliard.edu	New York	NY
Keuka College	keuka.edu	Keuka Park	NY
Lehman College	lehman.edu	Bronx	NY
Le Moyne	lemoyne.edu	Syracuse	NY
Lim College	limcollege.edu	New York	NY
Long Island University	liu.edu	Brookville	NY
Manhattan College	manhattan.edu	Riverdale	NY
Marist College	marist.edu	Poughkeepsie	NY
Metropolitan College of New York	mcny.edu	New York	NY
Mercy College	mercy.edu	Dobbs Ferry	NY
Marymount Manhattan College	mmm.edu	New York	NY
Monroe Community College	monroecc.edu	Rochester	NY
Morrisville State College	morrisville.edu	Morrisville	NY
Mount Saint Marry College	msmc.edu	Newburgh	NY
Icahn School of Medicine at Mount Sinai	mssm.edu	New York	NY
Manhattanville College	mville.edu	Purchase	NY
Nazareth College	naz.edu	Rochester	NY
Nassau Community College	ncc.edu	Garden City	NY
New Paltz	newpaltz.edu	New Paltz	NY
The New School	newschool.edu	New York	NY
Niagara University	niagara.edu	Niagara University	NY
Nyack College	nyack.edu	Nyack	NY
New York College of Health Professions	nycollege.edu	Long Island	NY
New York Film Academy	nyfa.edu	New York	NY
New York Institute of Technology	nyit.edu	Old Westbury	NY
New York University	nyu.edu	New York	NY
State University of New York at Oneonta	oneonta.edu	Oneonta	NY
State University of New York at Oswego	oswego.edu	Oswego	NY
Pace University	pace.edu	New York	NY
Paul Smith's College	paulsmiths.edu	Paul Smiths	NY
State University of New York at Plattsburgh	plattsburgh.edu	Plattsburgh	NY
State University of New York at Potsdam	potsdam.edu	Potsdam	NY
Pratt Institute	pratt.edu	Brooklyn	NY
Purchase College	purchase.edu	Purchase	NY
Rochester Institute of Technology	rit.edu	Rochester	NY
Roberts Wesleyan College	roberts.edu	Rochester	NY
University of Rochester	rochester.edu	Rochester	NY
Rensselaer Polytechnic Institute	rpi.edu	Troy	NY
The Sages Colleges	sage.edu	Troy	NY
Saint Bonaventure University	sbu.edu	Saint Bonaventure	NY
The New York Conservatory for Dramatic Arts	sft.edu	New York	NY
Siena College	siena.edu	Loudonville	NY
Saint John Fisher College	sjfc.edu	Rochester	NY
Skidmore College	skidmore.edu	Saratoga Springs	NY
Sarah Lawrence College	slc.edu	Yonkers	NY
Saint Bernard's School of Theology and Ministry	stbernards.edu	Rochester	NY
Saint John's University	stjohns.edu	Queens	NY
Saint Lawrence University	stlawu.edu	Canton	NY
Stony Brook University	stonybrook.edu	Stony Brook	NY
Stony Brook Medicine	stonybrookmedicine.edu	Stony Brook	NY
The College of Saint Rose	strose.edu	Albany	NY
State University of New York	suny.edu	(multiple locations)	NY
State University of New York at Adirondack	sunyacc.edu	Queensbury	NY
State University of New Institute of Technology	sunyit.edu	Utica	NY
Jamestown Community College	sunyjcc.edu	Jamestown	NY
Orange County Community College	sunyorange.edu	Middletown	NY
Rockland Community College	sunyrockland.edu	Suffern	NY
Suffolk County Community College	sunysuffolk.edu	(multiple locations)	NY
Westchester Community College	sunywcc.edu	Valhalla	NY
Syracuse University	syr.edu	Syracuse	NY
Tompkins Cortland Community College	tc3.edu	Dryden	NY
The Touro College and University System	touro.edu	New York	NY
Touro College Jacob D. Fuchsberg Law Center	tourolaw.edu	Central Islip	NY
Union College	union.edu	Schenectady	NY
Upstate Medical University	upstate.edu	Syracuse	NY
United States Military Academy West Point	usma.edu	West Point	NY
Utica College	utica.edu	Utica	NY
Vassar College	vassar.edu	Poughkeepsie	NY
Wagner College	wagner.edu	Staten Island	NY
Wells College	wells.edu	Aurora	NY
Yeshiva University	yu.edu	New York	NY
Canton State University of New York	canton.edu	Canton	NY
Excelsior College	excelsior.edu	Albany	NY
Culinary Institute of America	ciachef.edu	Hyde Park	NY
Ashland University	ashland.edu	Ashland	OH
Aultman College of Nursing and Health Sciences	aultmancollege.edu	Canton	OH
Belmont College	belmontcollege.edu	Saint Clairsville	OH
Bowling Green State University	bgsu.edu	Bowling Green	OH
Baldwin Wallace University	bw.edu	Berea	OH
Capital University	capital.edu	Columbus	OH
Case Western Reserve University	case.edu	Cleveland	OH
Cincinnati College of Mortuary Science	ccms.edu	Cincinnati	OH
Cedarville University	cedarville.edu	Cedarville	OH
Central State University	centralstate.edu	Wilberforce	OH
Cincinnati State Technical and Community College	cincinnatistate.edu	Cincinnati	OH
Central Ohio Technical College	cotc.edu	Newark	OH
Columbus State Community College	cscc.edu	Columbus	OH
Cleveland State University	csuohio.edu	Cleveland	OH
Western Reserve University	cwru.edu	Cleveland	OH
Defiance College	defiance.edu	Defiance	OH
Denison University	denison.edu	Granville	OH
The University of Findlay	findlay.edu	Findlay	OH
Franklin University	franklin.edu	Columbus	OH
Heidelberg University	heidelberg.edu	Tiffin	OH
Hiram College	hiram.edu	Hiram	OH
Hocking College	hocking.edu	Nelsonville	OH
John Carroll University	jcu.edu	University Heights	OH
Kettering College	kc.edu	Kettering	OH
Kent State University	kent.edu	Kent	OH
Kenyon College	kenyon.edu	Gambier	OH
Lakeland Community College	lakelandcc.edu	Kirtland	OH
Lima Central Catholic High School	lcchs.edu	Lima	OH
Lorain County Community College	lorainccc.edu	Elyria	OH
Malone University	malone.edu	Canton	OH
Marietta College	marietta.edu	Marietta	OH
Miami University	miamioh.edu	Oxford	OH
University of Mount Union	mountunion.edu	Alliance	OH
Mount Saint Joseph University	msj.edu	Cincinnati	OH
Muskingum University	muskingum.edu	New Concord	OH
Mount Vernon Nazarene University	mvnu.edu	Mount Vernon	OH
North Central State College	ncstatecollege.edu	Mansfield	OH
Oberlin College and Conservatory	oberlin.edu	Oberlin	OH
Ohio University	ohio.edu	Athens	OH
Ohio Dominican University	ohiodominican.edu	Columbus	OH
Ohio State University	osu.edu	Columbus	OH
Ohio Northern University	onu.edu	Ada	OH
Otterbein University	otterbein.edu	Westerville	OH
Owens Community College	owens.edu	Perrysburg	OH
Ohio Wesleyan University	owu.edu	Delaware	OH
University of Rio Grande	rio.edu	Rio Grande	OH
Shawnee State University	shawnee.edu	Portsmouth	OH
Sinclair Community College	sinclair.edu	Dayton	OH
Tiffin University	tiffin.edu	Tiffin	OH
Cuyahoga Community College	tri-c.edu	Cleveland	OH
The University of Akron	uakron.edu	Akron	OH
University of Cincinnati	uc.edu	Cincinnati	OH
University of Cincinnati Blue Ash	ucblueash.edu	Blue Ash	OH
University of Cincinnati Clermont	ucclermont.edu	Batavia	OH
University of Dayton	udayton.edu	Dayton	OH
Urbana University	urbana.edu	Urbana	OH
Ursuline College	ursuline.edu	Pepper Pike	OH
University of Toledo	utoledo.edu	Toledo	OH
Walsh University	walsh.edu	North Canton	OH
Wilmington College	wilmington.edu	Wilmington	OH
Wittenberg University	wittenberg.edu	Springfield	OH
The College of Wooster	wooster.edu	Wooster	OH
Wright State University	wright.edu	Dayton	OH
Xavier University	xavier.edu	Cincinnati	OH
Youngstown State University	ysu.edu	Youngstown	OH
Ohio State University	osu.edu	Columbia	OH
Cameron University	cameron.edu	Lawton	OK
Connors State College	connorsstate.edu	(multiple locations)	OK
East Central University	ecok.edu	Ada	OK
Langston University	langston.edu	Langston	OK
Mid-America Christian University	macu.edu	Oklahoma City	OK
Meridian Technology Center	meridiantech.edu	Stillwater	OK
Northeastern State University	nsuok.edu	Tahlequah	OK
Northwestern Oklahoma State University	nwosu.edu	Alva	OK
Oklahoma Christian University	oc.edu	Edmond	OK
Oklahoma City Community College	occc.edu	Oklahoma City	OK
Oklahoma City University	okcu.edu	Oklahoma City	OK
Oklahoma State University	okstate.edu	Stillwater	OK
Oral Roberts University	oru.edu	Tulsa	OK
Oklahoma State University Institue of Technology	osuit.edu	Okmulgee	OK
Oklahoma State University	osuokc.edu	Oklahoma City	OK
The University of Oklahoma	ou.edu	Norman	OK
The University of Oklahoma Health Sciences Center	ouhsc.edu	Oklahoma City	OK
Rose State College	rose.edu	Oklahoma City	OK
Rogers State University	rsu.edu	Claremore	OK
Southeastern Oklahoma State University	se.edu	Durant	OK
Southwestern Christian University	swcu.edu	Bethany	OK
Southwestern Oklahoma State Univeristy	swosu.edu	Weatherford	OK
Tulsa Community College	tulsacc.edu	Tulsa	OK
University of Central Oklahoma	uco.edu	Edmond	OK
University of Science and Arts of Oklahoma	usao.edu	Chickasha	OK
University of Tulsa	utulsa.edu	Tulsa	OK
Western Oklahoma State College	wosc.edu	Altus	OK
Blue Mountain Community College	bluecc.edu	Pendleton	OR
Clatsop Community College	clatsopcc.edu	Astoria	OR
Central Oregon Community College	cocc.edu	Bend	OR
Columbia School of English	cs.edu	Portland	OR
Concordia University Portland Oregon	cu-portland.edu	Portland	OR
Eastern Oregon University	eou.edu	La Grande	OR
George Fox University	georgefox.edu	Newberg	OR
Lane Community College	lanecc.edu	Eugene	OR
Lewis and Clark	lclark.edu	Portland	OR
Linfield College	linfield.edu	McMinnville	OR
Linn-Benton Community College	linnbenton.edu	Albany	OR
Marylhurst University	marylhurst.edu	Marylhurst	OR
National College of Natural Medicine	ncnm.edu	Portland	OR
Oregon Health and Science University	ohsu.edu	Portland	OR
Oregon State University	oregonstate.edu	Corvallis	OR
Pacific University Oregon	pacificu.edu	Forest Grove	OR
Portland Community College	pcc.edu	Portland	OR
Portland State University	pdx.edu	Portland	OR
Reed College	reed.edu	Portland	OR
Rogue Community College	roguecc.edu	Grants Pass	OR
Southwestern Oregon Community College	socc.edu	Coos Bay	OR
Southern Oregon University	sou.edu	Ashland	OR
University of Oregon	uoregon.edu	Eugene	OR
University of Portland	up.edu	Portland	OR
Warner Pacific College	warnerpacific.edu	Portland	OR
Willamette University	willamette.edu	Salem	OR
Western Oregon University	wou.edu	Monmouth	OR
Allegheny College	allegheny.edu	Meadville	PA
Alvernia University	alvernia.edu	Reading	PA
Arcadia University	arcadia.edu	Glenside	PA
Baptist Bible College & Seminary	bbc.edu	Clarks Summit	PA
Butler County Community College	bc3.edu	Butler	PA
Bloomsburg University	bloomu.edu	Bloomsburg	PA
Bryn Mawr College	brynmawr.edu	Bryn Mawr	PA
Bucknell University	bucknell.edu	Lewisburg	PA
Bucks County Community College	bucks.edu	Newtown	PA
California University of Pennsylvania	calu.edu	California	PA
Carlow University	carlow.edu	Pittsburgh	PA
Community College of Allegheny County	ccac.edu	(multiple locations)	PA
Community College of Philadelphia	ccp.edu	Philadelphia	PA
Cedar Crest College	cedarcrest.edu	Allentown	PA
Chatham University	chatham.edu	Pittsburgh	PA
Chestnut Hill College	chc.edu	Philadelphia	PA
Clarion University	clarion.edu	Clarion	PA
Carnegie Mellon University	cmu.edu	Pittsburgh	PA
Delaware County Community College	dccc.edu	Media	PA
Delaware Valley College	delval.edu	Doylestown	PA
Dickinson College	dickinson.edu	Carlisle	PA
Drexel University	drexel.edu	Philadelphia	PA
Drexel University College of Medicine	drexelmed.edu	Philadelphia	PA
Duquesne University	duq.edu	Pittsburgh	PA
Eastern University	eastern.edu	Saint Davids	PA
Edinboro University	edinboro.edu	Edinboro	PA
Elizabethtown College	etown.edu	Elizabethtown	PA
Evangelical Seminary	evangelical.edu	Myerstown	PA
Franklin & Marshall College	fandm.edu	Lancaster	PA
Saint Francis University	francis.edu	Loretto	PA
Grove City College	gcc.edu	Grove City	PA
Geneva College	geneva.edu	Beaver Falls	PA
Gettysburg College	gettysburg.edu	Gettysburg	PA
Harrisburg Area Community College	hacc.edu	Harrisburg	PA
Haverford College	haverford.edu	Haverford	PA
Holy Family University	holyfamily.edu	Philadelphia	PA
Indiana University of Pennsylvania	iup.edu	Indiana	PA
Thomas Jefferson University	jefferson.edu	Philadelphia	PA
Juniata College	juniata.edu	Huntingdon	PA
Keystone College	keystone.edu	La Plume	PA
King's College	kings.edu	Wilkes-Barre	PA
Kutztown University	kutztown.edu	Kutztown	PA
Lackawanna College	lackawanna.edu	Scranton	PA
Lafayette College	lafayette.edu	Easton	PA
Lancaster County Career and Technology Center	lancasterctc.edu	Willow Street	PA
Lancaster Theological Seminary	lancasterseminary.edu	Lancaster	PA
La Roche College	laroche.edu	Pittsburgh	PA
La Salle University	lasalle.edu	Philadelphia	PA
Lehigh Carbon Community College	lccc.edu	Schnecksville	PA
Lake Erie College of Osteopathic Medicine	lecom.edu	Erie	PA
Lehigh University	lehigh.edu	Bethlehem	PA
Lock Haven University	lhup.edu	Lock Haven	PA
The Lincoln University	lincoln.edu	Lincoln University	PA
Lansdale School of Business	lsb.edu	North Wales	PA
Lebanon Valley College	lvc.edu	Annville	PA
Lycoming College	lycoming.edu	Williamsport	PA
Manor College	manor.edu	Jenkintown	PA
Mansfield University	mansfield.edu	Mansfield	PA
Marywood University	marywood.edu	Scranton	PA
Montgomery County Community College	mc3.edu	Blue Bell	PA
Mercyhurst University	mercyhurst.edu	Erie	PA
Messiah College	messiah.edu	Mechanicsburg	PA
Millersville University	millersville.edu	Millersville	PA
Misericordia University	misericordia.edu	Dallas	PA
Moravian College	moravian.edu	Bethlehem	PA
Mount Aloysius College	mtaloy.edu	Cresson	PA
Muhlenberg College	muhlenberg.edu	Allentown	PA
Neumann University	neumann.edu	Aston	PA
Northampton Community College	northampton.edu	Bethlehem	PA
Pennsylvania Gunsmith School	pagunsmith.edu	Pittsburgh	PA
Philadelphia College of Osteopathic Medicine	pcom.edu	Philadelphia	PA
Pennsylvania College of Technology	pct.edu	Williamsport	PA
Philadelphia University	philau.edu	Philadelphia	PA
University of Pittsburgh	pitt.edu	Pittsburgh	PA
Penn State University	psu.edu	University Park	PA
Reading Area Community College	racc.edu	Reading	PA
Robert Morris University	rmu.edu	Moon Township	PA
Saint Vincent Seminary	saintvincentseminary.edu	Latrobe	PA
Salus University	salus.edu	Elkins Park	PA
The University of Scranton	scranton.edu	Scranton	PA
Shippensburg University	ship.edu	Shippensburg	PA
Saint Joseph's University	sju.edu	Philadelphia	PA
Slippery Rock University	sru.edu	Slippery Rock	PA
Saint Vincent College	stvincent.edu	Latrobe	PA
Susquehanna University	susqu.edu	Selinsgrove	PA
Swarthmore College	swarthmor.edu	Swarthmore	PA
Temple University	temple.edu	Philadelphia	PA
The American College of Financial Services	theamericancollege.edu	Bryn Mawr	PA
Thiel College	thiel.edu	Greenville	PA
University of the Arts	uarts.edu	Philadelphia	PA
University of Pennsylvania	upenn.edu	Philadelphia	PA
University of the Sciences in Philadelphia	usciences.edu	Philadelphia	PA
Valley Forge Christian College	vfcc.edu	Phoenixville	PA
Villanova University	villanova.edu	Villanova	PA
Washington and Jefferson College	washjeff.edu	Washington	PA
Westmoreland County Community College	wccc.edu	Youngwood	PA
West Chester University	wcupa.edu	West Chester	PA
Westminster College	westminster.edu	New Wilmington	PA
Widener University	widener.edu	Chester	PA
Wilkes University	wilkes.edu	Wilkes-Barre	PA
Wilson College	wilson.edu	Chambersburg	PA
York College of Pennsylvania	ycp.edu	York	PA
Pennsylvania Academy of the Fine Arts	pafa.edu	Philadelphia	PA
East Stroudsburg University	esu.edu	East Stroudsburg	PA
Ursinus College	ursinus.edu	Collegeville	PA
DeSales University	desales.edu	Center Valley	PA
Lancaster Bible College	lbc.edu	Lancaster	PA
Cheyney University of Pennsylvania	cheyney.edu	Cheyney	PA
Brown University	brown.edu	Providence	RI
Bryant University	bryant.edu	Smithfield	RI
Community College of Rhode Island	ccri.edu	Warwick	RI
Johnson and Wales University	jwu.edu	Providence	RI
New England Institute of Technology	neit.edu	East Greenwich	RI
Providence College	providence.edu	Providence	RI
The University of Rhode Island	uri.edu	Kingston	RI
Rhode Island College	ric.edu	Providence	RI
Rhose Island School of Design	risd.edu	Providence	RI
Roger Williams University	rwu.edu	Bristol	RI
University of Rhode Island	uri.edu	Kingston	RI
Centura College	centura.edu	Columbia	SC
The Citadel Military College of South Carolina	citadel.edu	Charleston	SC
Columbia International University	ciu.edu	Columbia	SC
Clemson University	clemson.edu	Clemson	SC
Coastal Carolina University	coastal.edu	Conway	SC
College of Charleston	cofc.edu	Charleston	SC
Coker College	coker.edu	Hartsville	SC
Columbia College South Carolina	columbiasc.edu	Columbia	SC
Florence-Darlington Technical College	fdtc.edu	Florence	SC
Francis Marion University	fmarion.edu	Florence	SC
Forrest College	forrestcollege.edu	Anderson	SC
Furman University	furman.edu	Greenville	SC
Lander University	lander.edu	Greenwood	SC
Limestone College	limestone.edu	Gaffney	SC
Midlands Technical College	midlandstech.edu	Columbia	SC
Medical University of South Carolina	musc.edu	Charleston	SC
Newberry College	newberry.edu	Newberry	SC
North Greenville University	ngu.edu	Tigerville	SC
Orangeburg-Calhoun Technical College	octech.edu	Orangeburg	SC
Presbyterian College	presby.edu	Clinton	SC
University of South Carolina	sc.edu	Columbia	SC
South Carolina State University	scsu.edu	Oorangeburg	SC
Sinte Gleska University	sintegleska.edu	Mission	SC
Spartanburg Methodist College	smcsc.edu	Spartanburg	SC
TriCounty Technical College	tctc.edu	Pendleton	SC
University of South Carolina Aiken	usca.edu	Aiken	SC
University of South Carolina Beaufort	uscb.edu	Beaufort	SC
University of South Carolina Upstate	uscupstate.edu	Spartanburg	SC
Winthrop University	winthrop.edu	Rock Hill	SC
Wofford College	wofford.edu	Spartanburg	SC
York Technical College	yorktech.edu	Rock Hill	SC
Bob Jones University	bju.edu	Greenville	SC
Anderson University	andersonuniversity.edu	Anderson	SC
Black Hills State University	bhsu.edu	Spearfish	SD
Dakota State University	dsu.edu	Madison	SD
Dakota Wesleyan University	dwu.edu	Mitchell	SD
Mount Marty College	mtmc.edu	Yankton	SD
Northern State University	northern.edu	Aberdeen	SD
South Dakota School of Mines and Technology	sdsmt.edu	Rapid City	SD
South Dakota State University	sdstate.edu	Brookings	SD
University of South Dakota	usd.edu	Vermillion	SD
University of Sioux Falls	usioxfalls.edu	Sioux Falls	SD
Western Dakota Technical Institute	wdt.edu	Rapid City	SD
Austin Peay State University	apsu.edu	Clarksville	TN
Belmont University	belmont.edu	Nashville	TN
Bryan College	bryan.edu	Dayton	TN
Christian Brothers University	cbu.edu	Memphis	TN
Carson-Newman University	cn.edu	Jefferson City	TN
Columbia State Community College	columbiastate.edu	Columbia	TN
Cumberland University	cumberland.edu	Lebanon	TN
DeVry University	devry.edu	Nashville	TN
East Tennessee State University	etsu.edu	Johnson City	TN
Freed-Hardeman University	fhu.edu	Henderson	TN
Fisk University	fisk.edu	Nashville	TN
Huntington College of Health Sciences	hchs.edu	Knoxville	TN
Hiwassee College	hiwassee.edu	Madisonville	TN
Johnson University	johnsonu.edu	(multiple locations)	TN
Jackson State Community College	jscc.edu	Jackson	TN
Lee University	leeuniversity.edu	Cleveland	TN
Lincoln Memorial University	lmunet.edu	Harrogate	TN
The LeMoyne-Owen College	loc.edu	Memphis	TN
The University of Memphis	memphis.edu	Memphis	TN
Milligan College	milligan.edu	Milligan College	TN
Middle Tennessee State University	mtsu.edu	Murfreesboro	TN
Nashville State Community College	nscc.edu	Nashville	TN
Pellissippi State Community College	pstcc.edu	Knoxville	TN
Rhodes College	rhodes.edu	Memphis	TN
Roane State Community College	roanestate.edu	Harriman	TN
Southern College of Optometry	sco.edu	Memphis	TN
Sewanee The University of the South	sewanee.edu	Sewanee	TN
Southern Adventist University	southern.edu	Collegedale	TN
The University of Tennessee	tennessee.edu	(multiple locations)	TN
Southwest Tennessee Community College	tn.edu	Memphis	TN
Tennessee State University	tnstate.edu	Nashville	TN
Tennessee Technological University	tntech.edu	Cookeville	TN
Tennessee Wesleyan College	twcnet.edu	Athens	TN
University of Tennessee Chattanooga	utc.edu	Chattanooga	TN
University of Tennessee Health Science Center	uthsc.edu	Memphis	TN
University of Tennessee Knoxville	utk.edu	Knoxville	TN
University of Tennessee Martin	utm.edu	Martin	TN
University of Tennessee Space Institute	utsi.edu	Tullahoma	TN
Union University	uu.edu	(multiple locations)	TN
Vanderbilt University	vanderbilt.edu	Nashville	TN
Volunteer State Community College	volstate.edu	Gallatin	TN
King University	king.edu	Bristol	TN
Abilene Christian University	acu.edu	Abilene	TX
Alamo Colleges	alamo.edu	San Antonio	TX
Alvin Community College	alvincollege.edu	Alvin	TX
Angelo State University	angelo.edu	San Angelo	TX
Austin Community College District	austincc.edu	Austin	TX
Austin College	austincollege.edu	Sherman	TX
Austin Graduate School of Theology	austingrad.edu	Austin	TX
Baylor University	baylor.edu	Waco	TX
Blinn College	blinn.edu	Brenham	TX
Brazosport College	brazosport.edu	Lake Jackson	TX
Brookhaven College	brookhavencollege.edu	Dallas	TX
Baptist Health System School of Health Professions	bshp.edu	San Antonio	TX
Career Point College	careerpointcollege.edu	San Antonio	TX
Cedar Valley College	cedarvalleycollege.edu	Lancaster	TX
Coastal Bend College	coastalbend.edu	(multiple locations)	TX
College of the Mainland	com.edu	Texas City	TX
Concordia University Texas	concordia.edu	Austin	TX
Central Texas College	ctcd.edu	Killeen	TX
Culinary Institute LeNotre	culinaryinstitute.edu	Houston	TX
Dallas Baptist University	dbu.edu	Dallas	TX
Del Mar College	delmar.edu	Corpus Christi	TX
Dallas Nursing Institute	dni.edu	Dallas	TX
