,datetime,IP,startYear,endYear,num_uni,num_author,CL,TACL,ACL_C,NAACL_C,EMNLP_C,CoNLL_C,EACL_C,COLING,IJCNLP,WKSPDEMO
2086,2020-02-26 00:46:49.336061,24.62.206.252,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2087,2020-02-26 00:46:55.187993,128.119.40.194,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2088,2020-02-26 00:46:58.454997,131.179.58.82,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2089,2020-02-26 00:47:04.405512,128.119.40.194,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2090,2020-02-26 00:47:13.875874,69.137.63.161,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2091,2020-02-26 00:47:38.844257,128.119.40.194,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2092,2020-02-26 00:48:47.399921,76.176.24.13,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2093,2020-02-26 00:51:42.728111,69.137.63.161,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2094,2020-02-26 00:54:44.304491,45.56.148.120,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2095,2020-02-26 00:56:12.849394,67.172.140.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2096,2020-02-26 01:00:37.696553,128.210.106.77,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2097,2020-02-26 01:03:08.482503,172.58.60.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2098,2020-02-26 01:03:30.398384,172.58.60.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2099,2020-02-26 01:06:53.018800,67.86.206.144,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2100,2020-02-26 01:07:26.720560,128.138.65.85,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2101,2020-02-26 01:07:34.074168,74.125.151.47,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2102,2020-02-26 01:08:58.342640,75.2.216.245,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2103,2020-02-26 01:09:02.845024,75.2.216.245,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2104,2020-02-26 01:11:18.655819,174.218.11.103,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2105,2020-02-26 01:14:43.045842,67.172.140.110,2016,2019,100,100,3,3,3,3,3,2,2,2,2,1
2106,2020-02-26 01:15:23.932121,173.252.87.19,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2107,2020-02-26 01:15:38.908094,66.102.6.214,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2108,2020-02-26 01:15:40.022906,66.102.6.216,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2109,2020-02-26 01:17:11.504104,67.172.140.110,2016,2019,100,100,3,3,3,3,3,1,2,2,2,1
2110,2020-02-26 01:17:52.840303,45.16.76.43,2015,2019,100,100,3,3,3,3,3,2,2,2,2,1
2111,2020-02-26 01:20:47.635145,128.237.172.93,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2112,2020-02-26 01:21:59.625513,128.237.172.93,2016,2019,100,100,3,3,3,3,3,2,2,2,2,1
2113,2020-02-26 01:26:15.999259,73.14.174.98,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2114,2020-02-26 01:27:35.091331,71.47.3.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2115,2020-02-26 01:31:03.237055,24.62.206.252,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2116,2020-02-26 01:32:03.648811,66.249.88.174,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2117,2020-02-26 01:32:04.818174,66.249.88.174,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2118,2020-02-26 01:32:53.652901,128.237.172.93,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2119,2020-02-26 01:33:27.707156,73.78.48.71,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2120,2020-02-26 01:34:02.987671,73.78.48.71,2016,2019,100,100,3,3,3,3,3,2,2,2,2,1
2121,2020-02-26 01:34:19.857262,35.192.101.226,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2122,2020-02-26 01:35:07.555638,73.78.48.71,2018,2019,100,100,3,3,3,3,3,2,2,2,2,1
2123,2020-02-26 01:36:52.219785,61.151.206.27,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2124,2020-02-26 01:38:56.208881,125.33.71.250,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2125,2020-02-26 01:40:11.056294,125.33.71.250,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2126,2020-02-26 01:42:03.321876,125.33.71.250,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2127,2020-02-26 01:42:39.311226,128.237.206.212,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2128,2020-02-26 01:43:18.949232,128.237.206.212,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2129,2020-02-26 01:44:27.083133,128.237.143.68,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2130,2020-02-26 01:47:26.854998,67.172.140.110,2016,2019,100,100,3,3,3,3,3,0,2,2,2,1
2131,2020-02-26 01:47:52.836760,67.172.140.110,2016,2019,100,100,2,2,3,3,3,0,1,1,1,1
2132,2020-02-26 01:48:11.179246,167.220.62.34,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2133,2020-02-26 01:48:41.286087,67.172.140.110,2016,2019,100,100,2,2,3,3,3,0,1,1,1,0
2134,2020-02-26 01:49:13.189442,68.33.90.180,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2135,2020-02-26 01:49:47.063262,68.33.90.180,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2136,2020-02-26 01:50:05.034066,68.33.90.180,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2137,2020-02-26 01:52:03.521381,67.172.140.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2138,2020-02-26 01:52:17.785473,73.34.216.19,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2139,2020-02-26 01:57:05.223837,73.3.175.93,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2140,2020-02-26 01:57:10.720782,208.81.89.219,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2141,2020-02-26 01:59:46.525044,45.143.220.189,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2142,2020-02-26 02:08:51.975469,67.172.140.110,2016,2019,100,100,2,2,3,3,3,1,2,2,2,0
2143,2020-02-26 02:13:30.425034,45.16.76.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2144,2020-02-26 02:17:41.156572,66.249.70.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2145,2020-02-26 02:24:48.395520,24.62.206.252,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2146,2020-02-26 02:32:01.970892,73.95.135.59,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2147,2020-02-26 02:37:58.222942,24.62.206.252,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2148,2020-02-26 02:39:04.657142,71.196.136.25,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2149,2020-02-26 02:39:16.851393,74.125.151.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2150,2020-02-26 02:41:10.847389,123.101.228.233,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2151,2020-02-26 02:44:08.273959,71.196.136.25,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2152,2020-02-26 02:47:47.349663,107.77.97.101,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2153,2020-02-26 02:57:28.909738,111.125.192.34,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2154,2020-02-26 02:59:35.593230,24.99.83.72,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2155,2020-02-26 03:02:11.756571,67.166.38.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2156,2020-02-26 03:05:08.909205,173.252.95.44,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2157,2020-02-26 03:09:59.873532,46.4.33.48,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2158,2020-02-26 03:19:16.403278,170.140.105.74,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2159,2020-02-26 03:19:36.343791,170.140.105.75,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2160,2020-02-26 03:22:03.966174,174.218.130.224,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2161,2020-02-26 03:23:34.681073,24.98.105.77,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2162,2020-02-26 03:24:25.297518,174.218.130.224,2010,2019,100,100,3,3,3,3,3,2,2,2,2,0
2163,2020-02-26 03:35:25.760841,67.164.102.234,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2164,2020-02-26 03:41:42.922142,95.217.78.94,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2165,2020-02-26 03:54:05.627540,73.34.216.19,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2166,2020-02-26 03:54:46.901487,137.83.122.176,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2167,2020-02-26 03:56:36.558270,128.138.65.76,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2168,2020-02-26 03:58:23.982361,137.83.122.176,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2169,2020-02-26 04:01:16.915409,137.83.122.176,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2170,2020-02-26 04:11:57.813936,63.233.78.114,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2171,2020-02-26 04:12:49.713298,63.233.78.114,2016,2019,100,100,3,3,3,3,3,2,2,2,2,1
2172,2020-02-26 04:13:34.873505,128.12.246.112,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2173,2020-02-26 04:13:45.374226,107.77.97.101,2012,2019,100,100,3,3,3,3,3,2,2,2,2,1
2174,2020-02-26 04:14:05.319432,107.77.97.101,2018,2019,100,100,3,3,3,3,3,2,2,2,2,1
2175,2020-02-26 04:14:14.976713,107.77.97.101,2018,2019,100,100,3,3,3,3,3,2,2,2,2,1
2176,2020-02-26 04:14:34.431857,63.233.78.114,2016,2016,100,100,3,3,3,3,3,2,2,2,2,1
2177,2020-02-26 04:15:09.921266,63.233.78.114,2015,2016,100,100,3,3,3,3,3,2,2,2,2,1
2178,2020-02-26 04:15:40.579077,70.171.209.244,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2179,2020-02-26 04:15:43.347365,63.233.78.114,2015,2019,100,100,3,3,3,3,3,2,2,2,2,1
2180,2020-02-26 04:19:13.325695,63.233.78.114,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2181,2020-02-26 04:21:17.141602,73.24.190.143,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2182,2020-02-26 04:22:37.509137,107.2.0.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2183,2020-02-26 04:22:50.728446,70.162.34.107,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2184,2020-02-26 04:24:56.680752,68.98.97.246,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2185,2020-02-26 04:25:43.842031,68.98.97.246,2017,2019,100,100,3,3,3,3,3,2,2,2,2,1
2186,2020-02-26 04:26:42.371993,68.98.97.246,2019,2019,100,100,3,3,3,3,3,2,2,2,2,1
2187,2020-02-26 04:26:44.656415,68.98.38.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2188,2020-02-26 04:28:13.108667,72.217.52.121,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2189,2020-02-26 04:29:11.757825,98.165.55.240,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2190,2020-02-26 04:30:49.184484,68.230.57.74,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2191,2020-02-26 04:31:36.642914,68.98.38.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2192,2020-02-26 04:32:17.559477,174.18.133.226,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2193,2020-02-26 04:32:19.323346,68.183.152.199,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2194,2020-02-26 04:32:33.975366,68.98.38.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2195,2020-02-26 04:36:10.960467,67.1.200.40,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2196,2020-02-26 04:36:56.726112,73.24.232.23,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2197,2020-02-26 04:37:10.994333,73.24.232.23,2013,2019,100,100,3,3,3,3,3,2,2,2,2,1
2198,2020-02-26 04:37:27.498078,73.24.232.23,2013,2019,100,100,3,3,3,3,3,2,2,2,2,1
2199,2020-02-26 04:37:47.879729,73.24.232.23,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2200,2020-02-26 04:38:17.762845,184.96.227.7,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2201,2020-02-26 04:40:24.196339,70.176.55.36,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2202,2020-02-26 04:41:11.018168,68.84.196.75,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2203,2020-02-26 04:42:33.907279,68.227.253.76,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2204,2020-02-26 04:42:44.808359,70.23.7.203,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2205,2020-02-26 04:47:08.995487,107.2.3.128,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2206,2020-02-26 04:51:09.274697,73.24.190.143,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2207,2020-02-26 04:52:01.104300,193.56.117.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2208,2020-02-26 04:54:00.598038,150.135.165.9,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2209,2020-02-26 04:54:42.954344,68.104.254.226,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2210,2020-02-26 04:55:42.713370,73.24.190.143,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2211,2020-02-26 04:57:11.295256,68.99.252.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2212,2020-02-26 04:58:32.569341,166.170.15.120,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2213,2020-02-26 04:59:52.871967,54.84.116.19,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2214,2020-02-26 05:01:24.320622,193.56.117.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2215,2020-02-26 05:03:04.125040,68.99.252.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2216,2020-02-26 05:05:53.865680,68.227.254.85,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2217,2020-02-26 05:06:04.713893,166.170.15.120,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2218,2020-02-26 05:06:31.883643,166.170.15.120,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2219,2020-02-26 05:07:40.387188,72.200.122.227,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2220,2020-02-26 05:08:15.880566,98.225.110.70,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2221,2020-02-26 05:23:56.053364,128.12.245.233,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2222,2020-02-26 05:36:49.584469,70.176.55.36,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2223,2020-02-26 05:37:30.477723,107.2.0.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2224,2020-02-26 05:44:23.355961,68.104.143.226,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2225,2020-02-26 05:56:51.300213,72.210.45.59,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2226,2020-02-26 05:59:59.190246,205.175.97.13,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2227,2020-02-26 06:01:56.969779,140.112.230.157,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2228,2020-02-26 06:04:21.398337,140.112.230.157,2015,2019,100,100,3,3,3,3,3,2,2,2,2,1
2229,2020-02-26 06:06:19.002834,140.112.230.157,2017,2019,100,100,3,3,3,3,3,2,2,2,2,1
2230,2020-02-26 06:07:40.948558,67.166.39.48,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2231,2020-02-26 06:18:03.909944,110.28.35.213,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2232,2020-02-26 06:30:51.764280,73.78.48.71,2019,2019,100,100,3,3,3,3,3,2,2,2,2,1
2233,2020-02-26 06:31:14.280312,73.78.48.71,2016,2019,100,100,3,3,3,3,3,2,2,2,2,1
2234,2020-02-26 06:46:26.808790,172.58.45.25,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2235,2020-02-26 06:51:07.515988,36.227.170.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2236,2020-02-26 06:52:22.702157,36.227.170.97,2010,2019,100,100,2,2,3,2,3,1,1,1,1,1
2237,2020-02-26 06:53:53.103976,36.227.170.97,2010,2019,100,100,0,0,3,2,3,0,0,0,0,1
2238,2020-02-26 06:54:14.531091,36.227.170.97,2010,2019,100,100,0,0,3,2,3,0,0,0,0,0
2239,2020-02-26 06:54:43.093269,36.227.170.97,2019,2019,100,100,0,0,3,2,3,0,0,0,0,0
2240,2020-02-26 07:09:06.216378,77.232.146.138,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2241,2020-02-26 07:09:06.241471,77.232.146.138,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2242,2020-02-26 07:11:34.521249,76.120.68.125,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2243,2020-02-26 07:12:25.335531,76.120.68.125,2010,2019,100,200,3,3,3,3,3,2,2,2,2,1
2244,2020-02-26 07:12:58.339481,76.120.68.125,2010,2019,100,500,3,3,3,3,3,2,2,2,2,1
2245,2020-02-26 07:31:59.794771,73.24.190.143,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2246,2020-02-26 07:36:34.070533,220.134.157.215,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2247,2020-02-26 07:37:51.709372,73.24.190.143,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2248,2020-02-26 07:52:07.480941,150.135.165.15,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2249,2020-02-26 08:08:15.212449,68.0.132.188,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2250,2020-02-26 08:15:12.861812,169.197.108.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2251,2020-02-26 08:27:37.315514,89.137.111.236,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2252,2020-02-26 08:48:39.306998,117.136.52.216,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2253,2020-02-26 08:53:49.449578,72.223.55.161,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2254,2020-02-26 09:01:15.473692,80.47.4.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2255,2020-02-26 09:03:00.261527,80.47.4.42,2015,2019,100,100,3,3,3,3,3,2,2,2,2,1
2256,2020-02-26 09:03:35.295723,80.47.4.42,2016,2019,100,100,3,3,3,3,3,2,2,2,2,1
2257,2020-02-26 09:05:22.397521,80.47.4.42,2017,2019,100,100,3,3,3,3,3,2,2,2,2,1
2258,2020-02-26 09:43:22.963513,36.227.170.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2259,2020-02-26 09:44:40.520450,140.112.230.157,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2260,2020-02-26 09:45:20.017676,140.112.230.157,2015,2019,100,100,3,3,3,3,3,2,2,2,2,1
2261,2020-02-26 09:46:00.712884,140.112.230.157,2018,2019,100,100,3,3,3,3,3,2,2,2,2,1
2262,2020-02-26 09:47:39.348271,140.112.230.157,2015,2019,100,100,3,3,3,3,3,2,2,2,2,1
2263,2020-02-26 09:50:12.408999,140.112.230.157,2015,2019,100,100,0,0,3,3,3,0,0,0,0,0
2264,2020-02-26 09:51:13.758799,140.112.230.157,2016,2019,100,100,0,0,3,3,3,0,0,0,0,0
2265,2020-02-26 09:51:14.129130,36.227.170.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2266,2020-02-26 09:51:23.034406,36.227.170.97,2019,2019,100,100,3,3,3,3,3,2,2,2,2,1
2267,2020-02-26 09:51:47.640467,36.227.170.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2268,2020-02-26 09:51:53.345696,36.227.170.97,2016,2019,100,100,3,3,3,3,3,2,2,2,2,1
2269,2020-02-26 09:52:54.816121,36.227.170.97,2016,2019,20,20,0,1,3,2,3,1,1,1,1,0
2270,2020-02-26 09:54:38.599078,36.227.170.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2271,2020-02-26 09:55:28.901302,36.227.170.97,2017,2019,100,100,0,1,3,2,3,1,1,1,1,0
2272,2020-02-26 10:01:22.915939,36.227.170.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2273,2020-02-26 10:01:34.368874,36.227.170.97,2013,2019,100,100,3,3,3,3,3,2,2,2,2,1
2274,2020-02-26 10:01:39.758454,36.227.170.97,2014,2019,100,100,3,3,3,3,3,2,2,2,2,1
2275,2020-02-26 10:02:40.621794,36.227.170.97,2014,2019,100,100,0,1,3,2,3,1,1,1,1,0
2276,2020-02-26 10:19:17.549735,157.55.39.137,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2277,2020-02-26 10:46:42.574575,104.132.24.72,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2278,2020-02-26 11:21:02.724195,66.249.70.47,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2279,2020-02-26 11:38:08.890582,68.110.6.171,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2280,2020-02-26 11:40:15.055540,68.110.6.171,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2281,2020-02-26 11:48:30.645942,68.110.6.171,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2282,2020-02-26 11:48:41.763570,68.110.6.171,2010,2019,100,100,3,3,3,3,3,2,2,2,2,10
2283,2020-02-26 12:41:43.107441,66.249.70.47,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2284,2020-02-26 12:41:54.341236,69.254.192.35,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2285,2020-02-26 13:06:57.599029,68.62.16.248,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2286,2020-02-26 13:31:10.081883,69.137.188.15,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2287,2020-02-26 13:41:14.445797,34.244.80.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2288,2020-02-26 13:50:03.473207,162.243.132.31,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2289,2020-02-26 13:50:51.625771,80.250.236.180,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2290,2020-02-26 13:58:05.865716,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2291,2020-02-26 13:58:07.538091,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2292,2020-02-26 13:58:09.135229,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2293,2020-02-26 13:58:10.935436,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2294,2020-02-26 13:58:12.434654,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2295,2020-02-26 13:58:13.953306,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2296,2020-02-26 14:00:20.082574,167.71.253.244,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2297,2020-02-26 14:00:25.058808,167.71.253.244,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2298,2020-02-26 14:09:44.056631,174.194.203.144,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2299,2020-02-26 14:14:12.062235,24.62.206.252,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2300,2020-02-26 14:38:11.039361,111.197.234.57,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2301,2020-02-26 14:43:03.928221,165.225.35.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2302,2020-02-26 14:43:05.845632,165.225.35.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2303,2020-02-26 14:43:14.743859,165.225.35.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2304,2020-02-26 14:43:16.445568,165.225.35.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2305,2020-02-26 14:58:40.127529,50.204.66.130,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2306,2020-02-26 15:08:20.392548,66.249.88.170,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2307,2020-02-26 15:08:20.876711,66.249.88.170,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2308,2020-02-26 15:08:40.513766,128.14.140.150,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2309,2020-02-26 15:15:28.744891,71.47.3.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2310,2020-02-26 15:15:30.151059,71.47.3.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2311,2020-02-26 15:29:43.925363,64.209.13.174,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2312,2020-02-26 15:36:06.052681,69.244.11.194,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2313,2020-02-26 15:37:44.609328,69.244.11.194,2010,2019,100,1000,3,3,3,3,3,2,2,2,2,1
2314,2020-02-26 15:43:48.634017,150.135.68.216,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2315,2020-02-26 15:45:49.836907,72.208.237.31,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2316,2020-02-26 15:47:05.702816,72.208.237.31,2010,2019,0,1000,3,3,3,3,3,2,2,2,2,1
2317,2020-02-26 15:51:45.149686,92.118.160.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2318,2020-02-26 15:53:07.439677,172.58.23.247,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2319,2020-02-26 15:53:28.940630,172.58.23.134,2010,2019,10,100,3,3,3,3,3,2,2,2,2,1
2320,2020-02-26 15:54:49.456971,150.135.165.94,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2321,2020-02-26 15:54:59.681791,150.135.165.107,2010,2019,10,1000,3,3,3,3,3,2,2,2,2,1
2322,2020-02-26 15:55:38.806409,150.135.165.107,2010,2019,100,1000,3,3,3,3,3,2,2,2,2,1
2323,2020-02-26 15:55:41.122356,107.15.238.233,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2324,2020-02-26 16:03:49.992193,178.140.81.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2325,2020-02-26 16:04:39.456083,70.184.72.237,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2326,2020-02-26 16:05:37.096822,72.208.237.31,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2327,2020-02-26 16:05:39.893240,72.208.237.31,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2328,2020-02-26 16:06:03.857717,72.208.237.31,2010,2019,100,1000,3,3,3,3,3,2,2,2,2,1
2329,2020-02-26 16:06:43.339644,70.184.72.237,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
